label_id,label_type,name,name_type,name_source
14004,species,whhsaw1,ml_species_code,SpeciesMapping_11
14005,species,Mountain Sawwing,common_en,SpeciesMapping_11
14005,species,Psalidoprocne fuliginosa,scientific,SpeciesMapping_11
14005,species,mousaw1,ml_species_code,SpeciesMapping_11
14006,species,Psalidoprocne nitens,scientific,SpeciesMapping_11
14006,species,Square-tailed Sawwing,common_en,SpeciesMapping_11
14006,species,sqtsaw1,ml_species_code,SpeciesMapping_11
14007,species,Fanti Sawwing,common_en,SpeciesMapping_11
14007,species,Psalidoprocne obscura,scientific,SpeciesMapping_11
14007,species,fansaw1,ml_species_code,SpeciesMapping_11
14008,species,Black Sawwing,common_en,SpeciesMapping_11
14008,species,Psalidoprocne pristoptera,scientific,SpeciesMapping_11
14008,species,blksaw1,ml_species_code,SpeciesMapping_11
14009,species,Psalmatophanes barretoi,scientific,SpeciesMapping_11
14010,species,Psalmocharias plagifera,scientific,SpeciesMapping_11
14011,species,Psalmocharias querulus,scientific,SpeciesMapping_11
14012,species,Psaltoda adonis,scientific,SpeciesMapping_11
14013,species,Psaltoda antennetta,scientific,SpeciesMapping_11
14014,species,Psaltoda aurora,scientific,SpeciesMapping_11
14015,species,Psaltoda brachypennis,scientific,SpeciesMapping_11
14016,species,Psaltoda claripennis,scientific,SpeciesMapping_11
14017,species,Psaltoda flavescens,scientific,SpeciesMapping_11
14018,species,Psaltoda fumipennis,scientific,SpeciesMapping_11
14019,species,Psaltoda harrisii,scientific,SpeciesMapping_11
14020,species,Psaltoda insularis,scientific,SpeciesMapping_11
14021,species,Psaltoda magnifica,scientific,SpeciesMapping_11
14022,species,Psaltoda moerens,scientific,SpeciesMapping_11
14023,species,Psaltoda mossi,scientific,SpeciesMapping_11
14024,species,Psaltoda pictibasis,scientific,SpeciesMapping_11
14025,species,Psaltoda plaga,scientific,SpeciesMapping_11
14025,species,t-12042137,ml_species_code,SpeciesMapping_11
14026,species,Psaltoda seismella,scientific,SpeciesMapping_11
14027,species,Bushtit,common_en,SpeciesMapping_11
14027,species,Psaltriparus minimus,scientific,SpeciesMapping_11
14027,species,bushti,ml_species_code,SpeciesMapping_11
14028,species,Long-tailed Broadbill,common_en,SpeciesMapping_11
14028,species,Psarisomus dalhousiae,scientific,SpeciesMapping_11
14028,species,lotbro1,ml_species_code,SpeciesMapping_11
14029,species,Psarocolius angustifrons,scientific,SpeciesMapping_11
14029,species,Russet-backed Oropendola,common_en,SpeciesMapping_11
14029,species,ruboro1,ml_species_code,SpeciesMapping_11
14030,species,Dusky-green Oropendola,common_en,SpeciesMapping_11
14030,species,Psarocolius atrovirens,scientific,SpeciesMapping_11
14030,species,dugoro1,ml_species_code,SpeciesMapping_11
14031,species,Olive Oropendola,common_en,SpeciesMapping_11
14031,species,Psarocolius bifasciatus,scientific,SpeciesMapping_11
14031,species,olioro1,ml_species_code,SpeciesMapping_11
14032,species,Baudo Oropendola,common_en,SpeciesMapping_11
14032,species,Psarocolius cassini,scientific,SpeciesMapping_11
14032,species,bauoro2,ml_species_code,SpeciesMapping_11
14033,species,Crested Oropendola,common_en,SpeciesMapping_11
14033,species,Psarocolius decumanus,scientific,SpeciesMapping_11
14033,species,creoro1,ml_species_code,SpeciesMapping_11
14034,species,Black Oropendola,common_en,SpeciesMapping_11
14034,species,Psarocolius guatimozinus,scientific,SpeciesMapping_11
14034,species,blaoro1,ml_species_code,SpeciesMapping_11
14035,species,Montezuma Oropendola,common_en,SpeciesMapping_11
14035,species,Psarocolius montezuma,scientific,SpeciesMapping_11
14035,species,monoro1,ml_species_code,SpeciesMapping_11
14036,species,Green Oropendola,common_en,SpeciesMapping_11
14036,species,Psarocolius viridis,scientific,SpeciesMapping_11
14036,species,greoro1,ml_species_code,SpeciesMapping_11
14037,species,Chestnut-headed Oropendola,common_en,SpeciesMapping_11
14037,species,Psarocolius wagleri,scientific,SpeciesMapping_11
14037,species,chhoro1,ml_species_code,SpeciesMapping_11
14038,species,Golden-shouldered Parrot,common_en,SpeciesMapping_11
14038,species,Psephotellus chrysopterygius,scientific,SpeciesMapping_11
14038,species,gospar1,ml_species_code,SpeciesMapping_11
14039,species,Hooded Parrot,common_en,SpeciesMapping_11
14039,species,Psephotellus dissimilis,scientific,SpeciesMapping_11
14039,species,hoopar1,ml_species_code,SpeciesMapping_11
14040,species,Mulga Parrot,common_en,SpeciesMapping_11
14040,species,Psephotellus varius,scientific,SpeciesMapping_11
14040,species,mulpar1,ml_species_code,SpeciesMapping_11
14041,species,Psephotus chrysopterygius,scientific,SpeciesMapping_11
14042,species,Psephotus haematonotus,scientific,SpeciesMapping_11
14042,species,Red-rumped Parrot,common_en,SpeciesMapping_11
14042,species,rerpar1,ml_species_code,SpeciesMapping_11
14043,species,Psephotus varius,scientific,SpeciesMapping_11
14044,species,Mountain Chorus Frog,common_en,SpeciesMapping_11
14044,species,Pseudacris brachyphona,scientific,SpeciesMapping_11
14044,species,t-11043001,ml_species_code,SpeciesMapping_11
14045,species,Brimley's Chorus Frog,common_en,SpeciesMapping_11
14045,species,Pseudacris brimleyi,scientific,SpeciesMapping_11
14045,species,t-11106613,ml_species_code,SpeciesMapping_11
14046,species,Pseudacris cadaverina,scientific,SpeciesMapping_11
14047,species,Pseudacris clarkii,scientific,SpeciesMapping_11
14047,species,Spotted Chorus Frog,common_en,SpeciesMapping_11
14047,species,t-11131510,ml_species_code,SpeciesMapping_11
14048,species,Pseudacris collinsorum,scientific,SpeciesMapping_11
14049,species,Pseudacris crucifer,scientific,SpeciesMapping_11
14049,species,Spring Peeper,common_en,SpeciesMapping_11
14049,species,t-11049240,ml_species_code,SpeciesMapping_11
14050,species,Pseudacris feriarum,scientific,SpeciesMapping_11
14050,species,Upland Chorus Frog,common_en,SpeciesMapping_11
14050,species,t-11128923,ml_species_code,SpeciesMapping_11
14051,species,Cajun Chorus Frog,common_en,SpeciesMapping_11
14051,species,Pseudacris fouquettei,scientific,SpeciesMapping_11
14051,species,t-12031397,ml_species_code,SpeciesMapping_11
14052,species,Pseudacris hypochondriaca,scientific,SpeciesMapping_11
14053,species,Pseudacris illinoensis,scientific,SpeciesMapping_11
14054,species,Pseudacris kalmi,scientific,SpeciesMapping_11
14055,species,Boreal Chorus Frog,common_en,SpeciesMapping_11
14055,species,Pseudacris maculata,scientific,SpeciesMapping_11
14055,species,t-11155017,ml_species_code,SpeciesMapping_11
14056,species,Pseudacris nigrita,scientific,SpeciesMapping_11
14056,species,Southern Chorus Frog,common_en,SpeciesMapping_11
14056,species,t-11039564,ml_species_code,SpeciesMapping_11
14057,species,Little Grass Frog,common_en,SpeciesMapping_11
14057,species,Pseudacris ocularis,scientific,SpeciesMapping_11
14057,species,t-11126440,ml_species_code,SpeciesMapping_11
14058,species,Ornate Chorus Frog,common_en,SpeciesMapping_11
14058,species,Pseudacris ornata,scientific,SpeciesMapping_11
14058,species,t-11146926,ml_species_code,SpeciesMapping_11
14059,species,Pseudacris sierra,scientific,SpeciesMapping_11
14060,species,Pseudacris streckeri,scientific,SpeciesMapping_11
14060,species,Strecker's Chorus Frog,common_en,SpeciesMapping_11
14060,species,t-11157653,ml_species_code,SpeciesMapping_11
14061,species,Pseudacris triseriata,scientific,SpeciesMapping_11
14061,species,Striped Chorus Frog,common_en,SpeciesMapping_11
14061,species,t-11124302,ml_species_code,SpeciesMapping_11
14062,species,Pseudacris,scientific,SpeciesMapping_11
14062,species,t-10570210,ml_species_code,SpeciesMapping_11
14063,species,Short-tailed Lark,common_en,SpeciesMapping_11
14063,species,Spizocorys fremantlii,scientific,SpeciesMapping_11
14063,species,shtlar1,ml_species_code,SpeciesMapping_11
14064,species,Gray-and-white Tyrannulet,common_en,SpeciesMapping_11
14064,species,Pseudelaenia leucospodia,scientific,SpeciesMapping_11
14064,species,gawtyr2,ml_species_code,SpeciesMapping_11
14065,species,Pseudeos fuscata,scientific,SpeciesMapping_11
14066,species,Gray-rumped Swallow,common_en,SpeciesMapping_11
14066,species,Pseudhirundo griseopyga,scientific,SpeciesMapping_11
14066,species,gyrswa1,ml_species_code,SpeciesMapping_11
14067,species,Pseudibis davisoni,scientific,SpeciesMapping_11
14067,species,White-shouldered Ibis,common_en,SpeciesMapping_11
14067,species,whsibi1,ml_species_code,SpeciesMapping_11
14068,species,Giant Ibis,common_en,SpeciesMapping_11
14068,species,Pseudibis gigantea,scientific,SpeciesMapping_11
14068,species,giaibi1,ml_species_code,SpeciesMapping_11
14069,species,Pseudibis papillosa,scientific,SpeciesMapping_11
14069,species,Red-naped Ibis,common_en,SpeciesMapping_11
14069,species,renibi1,ml_species_code,SpeciesMapping_11
14070,species,Pseudis bolbodactyla,scientific,SpeciesMapping_11
14071,species,Pseudis cardosoi,scientific,SpeciesMapping_11
14072,species,Pseudis minuta,scientific,SpeciesMapping_11
14073,species,Pseudis paradoxa,scientific,SpeciesMapping_11
14073,species,t-11046720,ml_species_code,SpeciesMapping_11
14074,species,Pseudis platensis,scientific,SpeciesMapping_11
14074,species,t-12031396,ml_species_code,SpeciesMapping_11
14075,species,African Hill Babbler,common_en,SpeciesMapping_11
14075,species,Sylvia abyssinica,scientific,SpeciesMapping_11
14075,species,afhbab1,ml_species_code,SpeciesMapping_11
14076,species,Rwenzori Hill Babbler,common_en,SpeciesMapping_11
14076,species,Sylvia atriceps,scientific,SpeciesMapping_11
14076,species,afhbab3,ml_species_code,SpeciesMapping_11
14077,species,Pseudobias wardi,scientific,SpeciesMapping_11
14077,species,Ward's Flycatcher,common_en,SpeciesMapping_11
14077,species,warfly1,ml_species_code,SpeciesMapping_11
14078,species,Mascarene Petrel,common_en,SpeciesMapping_11
14078,species,Pseudobulweria aterrima,scientific,SpeciesMapping_11
14078,species,maspet1,ml_species_code,SpeciesMapping_11
14079,species,Pseudobulweria rostrata,scientific,SpeciesMapping_11
14079,species,Tahiti Petrel,common_en,SpeciesMapping_11
14079,species,tahpet1,ml_species_code,SpeciesMapping_11
14080,species,Grauer's Broadbill,common_en,SpeciesMapping_11
14080,species,Pseudocalyptomena graueri,scientific,SpeciesMapping_11
14080,species,grabro1,ml_species_code,SpeciesMapping_11
14081,species,Common Ringtail,common_en,SpeciesMapping_11
14081,species,Pseudocheirus peregrinus,scientific,SpeciesMapping_11
14081,species,t-11062398,ml_species_code,SpeciesMapping_11
14082,species,African River Martin,common_en,SpeciesMapping_11
14082,species,Pseudochelidon eurystomina,scientific,SpeciesMapping_11
14082,species,afrmar2,ml_species_code,SpeciesMapping_11
14083,species,Pseudochorthippus curtipennis,scientific,SpeciesMapping_11
14084,species,Pseudochorthippus montanus,scientific,SpeciesMapping_11
14085,species,Pseudocolaptes boissonneautii,scientific,SpeciesMapping_11
14085,species,Streaked Tuftedcheek,common_en,SpeciesMapping_11
14085,species,strtuf1,ml_species_code,SpeciesMapping_11
14086,species,Pacific Tuftedcheek,common_en,SpeciesMapping_11
14086,species,Pseudocolaptes johnsoni,scientific,SpeciesMapping_11
14086,species,buftuf3,ml_species_code,SpeciesMapping_11
14087,species,Buffy Tuftedcheek,common_en,SpeciesMapping_11
14087,species,Pseudocolaptes lawrencii,scientific,SpeciesMapping_11
14087,species,buftuf1,ml_species_code,SpeciesMapping_11
14088,species,Pseudocolopteryx acutipennis,scientific,SpeciesMapping_11
14088,species,Subtropical Doradito,common_en,SpeciesMapping_11
14088,species,subdor1,ml_species_code,SpeciesMapping_11
14089,species,Pseudocolopteryx citreola,scientific,SpeciesMapping_11
14089,species,Ticking Doradito,common_en,SpeciesMapping_11
14089,species,ticdor1,ml_species_code,SpeciesMapping_11
14090,species,Dinelli's Doradito,common_en,SpeciesMapping_11
14090,species,Pseudocolopteryx dinelliana,scientific,SpeciesMapping_11
14090,species,dindor2,ml_species_code,SpeciesMapping_11
14091,species,Pseudocolopteryx flaviventris,scientific,SpeciesMapping_11
14091,species,Warbling Doradito,common_en,SpeciesMapping_11
14091,species,wardor1,ml_species_code,SpeciesMapping_11
14092,species,Crested Doradito,common_en,SpeciesMapping_11
14092,species,Pseudocolopteryx sclateri,scientific,SpeciesMapping_11
14092,species,credor1,ml_species_code,SpeciesMapping_11
14093,species,Pseudognaphalium biolettii,scientific,SpeciesMapping_11
14094,species,Pseudoips prasinana,scientific,SpeciesMapping_11
14095,species,Pseudoleistes guirahuro,scientific,SpeciesMapping_11
14095,species,Yellow-rumped Marshbird,common_en,SpeciesMapping_11
14095,species,yermar1,ml_species_code,SpeciesMapping_11
14096,species,Brown-and-yellow Marshbird,common_en,SpeciesMapping_11
14096,species,Pseudoleistes virescens,scientific,SpeciesMapping_11
14096,species,baymar1,ml_species_code,SpeciesMapping_11
14097,species,Pseudomantis albofimbriata,scientific,SpeciesMapping_11
14098,species,Maui Parrotbill,common_en,SpeciesMapping_11
14098,species,Pseudonestor xanthophrys,scientific,SpeciesMapping_11
14098,species,maupar,ml_species_code,SpeciesMapping_11
14099,species,Gray-capped Social-Weaver,common_en,SpeciesMapping_11
14099,species,Pseudonigrita arnaudi,scientific,SpeciesMapping_11
14099,species,gyhsow1,ml_species_code,SpeciesMapping_11
14100,species,Black-capped Social-Weaver,common_en,SpeciesMapping_11
14100,species,Pseudonigrita cabanisi,scientific,SpeciesMapping_11
14100,species,bcswea1,ml_species_code,SpeciesMapping_11
14101,species,Pseudopaludicola ameghini,scientific,SpeciesMapping_11
14102,species,Pseudopaludicola boliviana,scientific,SpeciesMapping_11
14102,species,t-11048934,ml_species_code,SpeciesMapping_11
14103,species,Pseudopaludicola canga,scientific,SpeciesMapping_11
14104,species,Pseudopaludicola coracoralinae,scientific,SpeciesMapping_11
14105,species,Pseudopaludicola facureae,scientific,SpeciesMapping_11
14106,species,Pseudopaludicola falcipes,scientific,SpeciesMapping_11
14106,species,t-11045526,ml_species_code,SpeciesMapping_11
14107,species,Pseudopaludicola florencei,scientific,SpeciesMapping_11
14108,species,Pseudopaludicola matuta,scientific,SpeciesMapping_11
14109,species,Pseudopaludicola mineira,scientific,SpeciesMapping_11
14110,species,Pseudopaludicola murundu,scientific,SpeciesMapping_11
14111,species,Pseudopaludicola mystacalis,scientific,SpeciesMapping_11
14112,species,Pseudopaludicola pocoto,scientific,SpeciesMapping_11
14113,species,Pseudopaludicola pusilla,scientific,SpeciesMapping_11
14114,species,Pseudopaludicola restinga,scientific,SpeciesMapping_11
14115,species,Pseudopaludicola saltica,scientific,SpeciesMapping_11
14116,species,Pseudopaludicola ternetzi,scientific,SpeciesMapping_11
14117,species,Pseudopanax crassifolius,scientific,SpeciesMapping_11
14118,species,Pseudophilautus kani,scientific,SpeciesMapping_11
14119,species,Pseudophilautus popularis,scientific,SpeciesMapping_11
14120,species,Pseudophilautus reticulatus,scientific,SpeciesMapping_11
14121,species,Pseudophilautus wynaadensis,scientific,SpeciesMapping_11
14122,species,Pseudophilautus,scientific,SpeciesMapping_11
14122,species,t-12031972,ml_species_code,SpeciesMapping_11
14123,species,Pseudophryne australis,scientific,SpeciesMapping_11
14124,species,Pseudophryne bibronii,scientific,SpeciesMapping_11
14125,species,Pseudophryne coriacea,scientific,SpeciesMapping_11
14126,species,Pseudophryne dendyi,scientific,SpeciesMapping_11
14127,species,Pseudophryne guentheri,scientific,SpeciesMapping_11
14128,species,Pseudophryne major,scientific,SpeciesMapping_11
14129,species,Pseudophryne raveni,scientific,SpeciesMapping_11
14130,species,Pseudophryne robinsoni,scientific,SpeciesMapping_11
14131,species,Pseudophryne semimarmorata,scientific,SpeciesMapping_11
14132,species,Pseudophyllanax imperialis,scientific,SpeciesMapping_11
14133,species,Pseudophyllus hercules,scientific,SpeciesMapping_11
14134,species,Pseudopleminia ruficornis,scientific,SpeciesMapping_11
14134,species,t-11871729,ml_species_code,SpeciesMapping_11
14135,species,Ground Tit,common_en,SpeciesMapping_11
14135,species,Pseudopodoces humilis,scientific,SpeciesMapping_11
14135,species,grotit1,ml_species_code,SpeciesMapping_11
14136,species,Pseudopomala brachyptera,scientific,SpeciesMapping_11
14137,species,Pseudorca crassidens,scientific,SpeciesMapping_11
14137,species,false killer whale,common_en,SpeciesMapping_11
14137,species,t-11036131,ml_species_code,SpeciesMapping_11
14138,species,Pseudorectes ferrugineus,scientific,SpeciesMapping_11
14138,species,Rusty Pitohui,common_en,SpeciesMapping_11
14138,species,ruspit1,ml_species_code,SpeciesMapping_11
14139,species,Pseudorectes incertus,scientific,SpeciesMapping_11
14139,species,White-bellied Pitohui,common_en,SpeciesMapping_11
14139,species,whbpit1,ml_species_code,SpeciesMapping_11
14140,species,Pseudorhynchus crassiceps,scientific,SpeciesMapping_11
14141,species,Pseudorhynchus lessonii,scientific,SpeciesMapping_11
14142,species,Pseudosaltator rufiventris,scientific,SpeciesMapping_11
14142,species,Rufous-bellied Mountain Tanager,common_en,SpeciesMapping_11
14142,species,rubsal1,ml_species_code,SpeciesMapping_11
14143,species,Caatinga Cacholote,common_en,SpeciesMapping_11
14143,species,Pseudoseisura cristata,scientific,SpeciesMapping_11
14143,species,caacac1,ml_species_code,SpeciesMapping_11
14144,species,Pseudoseisura gutturalis,scientific,SpeciesMapping_11
14144,species,White-throated Cacholote,common_en,SpeciesMapping_11
14144,species,whtcac2,ml_species_code,SpeciesMapping_11
14145,species,Brown Cacholote,common_en,SpeciesMapping_11
14145,species,Pseudoseisura lophotes,scientific,SpeciesMapping_11
14145,species,brncac1,ml_species_code,SpeciesMapping_11
14146,species,Pseudoseisura unirufa,scientific,SpeciesMapping_11
14146,species,Rufous Cacholote,common_en,SpeciesMapping_11
14146,species,rufcac2,ml_species_code,SpeciesMapping_11
14147,species,Black-headed Hemispingus,common_en,SpeciesMapping_11
14147,species,Pseudospingus verticalis,scientific,SpeciesMapping_11
14147,species,blhhem1,ml_species_code,SpeciesMapping_11
14148,species,Drab Hemispingus,common_en,SpeciesMapping_11
14148,species,Pseudospingus xanthophthalmus,scientific,SpeciesMapping_11
14148,species,drahem1,ml_species_code,SpeciesMapping_11
14149,species,Pseudosubria bispinosa,scientific,SpeciesMapping_11
14150,species,Bronze-olive Pygmy-Tyrant,common_en,SpeciesMapping_11
14150,species,Pseudotriccus pelzelni,scientific,SpeciesMapping_11
14150,species,boptyr1,ml_species_code,SpeciesMapping_11
14151,species,Pseudotriccus ruficeps,scientific,SpeciesMapping_11
14151,species,Rufous-headed Pygmy-Tyrant,common_en,SpeciesMapping_11
14151,species,rhptyr1,ml_species_code,SpeciesMapping_11
14152,species,Hazel-fronted Pygmy-Tyrant,common_en,SpeciesMapping_11
14152,species,Pseudotriccus simplex,scientific,SpeciesMapping_11
14152,species,hfptyr1,ml_species_code,SpeciesMapping_11
14153,species,Pseudotsuga menziesii,scientific,SpeciesMapping_11
14154,species,Copper pilot,common_en,SpeciesMapping_11
14154,species,Pseudupeneus maculatus,scientific,SpeciesMapping_11
14154,species,t-10859804,ml_species_code,SpeciesMapping_11
14155,species,Indochinese Barbet,common_en,SpeciesMapping_11
14155,species,Psilopogon annamensis,scientific,SpeciesMapping_11
14155,species,indbar1,ml_species_code,SpeciesMapping_11
14156,species,Flame-fronted Barbet,common_en,SpeciesMapping_11
14156,species,Psilopogon armillaris,scientific,SpeciesMapping_11
14156,species,flfbar1,ml_species_code,SpeciesMapping_11
14157,species,Blue-throated Barbet,common_en,SpeciesMapping_11
14157,species,Psilopogon asiaticus,scientific,SpeciesMapping_11
14157,species,bltbar2,ml_species_code,SpeciesMapping_11
14158,species,Necklaced Barbet,common_en,SpeciesMapping_11
14158,species,Psilopogon auricularis,scientific,SpeciesMapping_11
14158,species,gotbar3,ml_species_code,SpeciesMapping_11
14159,species,Psilopogon australis,scientific,SpeciesMapping_11
14159,species,Yellow-eared Barbet,common_en,SpeciesMapping_11
14159,species,litbar1,ml_species_code,SpeciesMapping_11
14160,species,Psilopogon chersonesus,scientific,SpeciesMapping_11
14160,species,Turquoise-throated Barbet,common_en,SpeciesMapping_11
14160,species,tutbar1,ml_species_code,SpeciesMapping_11
14161,species,Gold-whiskered Barbet,common_en,SpeciesMapping_11
14161,species,Psilopogon chrysopogon,scientific,SpeciesMapping_11
14161,species,gowbar2,ml_species_code,SpeciesMapping_11
14162,species,Brown-throated Barbet,common_en,SpeciesMapping_11
14162,species,Psilopogon corvinus,scientific,SpeciesMapping_11
14162,species,brtbar1,ml_species_code,SpeciesMapping_11
14163,species,Blue-eared Barbet,common_en,SpeciesMapping_11
14163,species,Psilopogon cyanotis,scientific,SpeciesMapping_11
14163,species,buebar1,ml_species_code,SpeciesMapping_11
14164,species,Black-eared Barbet,common_en,SpeciesMapping_11
14164,species,Psilopogon duvaucelii,scientific,SpeciesMapping_11
14164,species,buebar2,ml_species_code,SpeciesMapping_11
14165,species,Bornean Barbet,common_en,SpeciesMapping_11
14165,species,Psilopogon eximius,scientific,SpeciesMapping_11
14165,species,borbar1,ml_species_code,SpeciesMapping_11
14166,species,Chinese Barbet,common_en,SpeciesMapping_11
14166,species,Psilopogon faber,scientific,SpeciesMapping_11
14166,species,chibar1,ml_species_code,SpeciesMapping_11
14167,species,Green-eared Barbet,common_en,SpeciesMapping_11
14167,species,Psilopogon faiostrictus,scientific,SpeciesMapping_11
14167,species,grebar3,ml_species_code,SpeciesMapping_11
14168,species,Psilopogon flavifrons,scientific,SpeciesMapping_11
14168,species,Yellow-fronted Barbet,common_en,SpeciesMapping_11
14168,species,yefbar1,ml_species_code,SpeciesMapping_11
14169,species,Golden-throated Barbet,common_en,SpeciesMapping_11
14169,species,Psilopogon franklinii,scientific,SpeciesMapping_11
14169,species,gotbar2,ml_species_code,SpeciesMapping_11
14170,species,Psilopogon henricii,scientific,SpeciesMapping_11
14170,species,Yellow-crowned Barbet,common_en,SpeciesMapping_11
14170,species,yecbar1,ml_species_code,SpeciesMapping_11
14171,species,Moustached Barbet,common_en,SpeciesMapping_11
14171,species,Psilopogon incognitus,scientific,SpeciesMapping_11
14171,species,moubar2,ml_species_code,SpeciesMapping_11
14172,species,Black-banded Barbet,common_en,SpeciesMapping_11
14172,species,Psilopogon javensis,scientific,SpeciesMapping_11
14172,species,blbbar2,ml_species_code,SpeciesMapping_11
14173,species,Psilopogon lagrandieri,scientific,SpeciesMapping_11
14173,species,Red-vented Barbet,common_en,SpeciesMapping_11
14173,species,revbar1,ml_species_code,SpeciesMapping_11
14174,species,Lineated Barbet,common_en,SpeciesMapping_11
14174,species,Psilopogon lineatus,scientific,SpeciesMapping_11
14174,species,linbar1,ml_species_code,SpeciesMapping_11
14175,species,Malabar Barbet,common_en,SpeciesMapping_11
14175,species,Psilopogon malabaricus,scientific,SpeciesMapping_11
14175,species,crfbar1,ml_species_code,SpeciesMapping_11
14176,species,Mountain Barbet,common_en,SpeciesMapping_11
14176,species,Psilopogon monticola,scientific,SpeciesMapping_11
14176,species,moubar1,ml_species_code,SpeciesMapping_11
14177,species,Psilopogon mystacophanos,scientific,SpeciesMapping_11
14177,species,Red-throated Barbet,common_en,SpeciesMapping_11
14177,species,retbar1,ml_species_code,SpeciesMapping_11
14178,species,Psilopogon nuchalis,scientific,SpeciesMapping_11
14178,species,Taiwan Barbet,common_en,SpeciesMapping_11
14178,species,taibar2,ml_species_code,SpeciesMapping_11
14179,species,Black-browed Barbet,common_en,SpeciesMapping_11
14179,species,Psilopogon oorti,scientific,SpeciesMapping_11
14179,species,blbbar5,ml_species_code,SpeciesMapping_11
14180,species,Golden-naped Barbet,common_en,SpeciesMapping_11
14180,species,Psilopogon pulcherrimus,scientific,SpeciesMapping_11
14180,species,gonbar1,ml_species_code,SpeciesMapping_11
14181,species,Fire-tufted Barbet,common_en,SpeciesMapping_11
14181,species,Psilopogon pyrolophus,scientific,SpeciesMapping_11
14181,species,fitbar1,ml_species_code,SpeciesMapping_11
14182,species,Psilopogon rafflesii,scientific,SpeciesMapping_11
14182,species,Red-crowned Barbet,common_en,SpeciesMapping_11
14182,species,recbar1,ml_species_code,SpeciesMapping_11
14183,species,Crimson-fronted Barbet,common_en,SpeciesMapping_11
14183,species,Psilopogon rubricapillus,scientific,SpeciesMapping_11
14183,species,crfbar3,ml_species_code,SpeciesMapping_11
14184,species,Psilopogon viridis,scientific,SpeciesMapping_11
14184,species,White-cheeked Barbet,common_en,SpeciesMapping_11
14184,species,whcbar1,ml_species_code,SpeciesMapping_11
14185,species,Mountain Parakeet,common_en,SpeciesMapping_11
14185,species,Psilopsiagon aurifrons,scientific,SpeciesMapping_11
14185,species,moupar2,ml_species_code,SpeciesMapping_11
14186,species,Gray-hooded Parakeet,common_en,SpeciesMapping_11
14186,species,Psilopsiagon aymara,scientific,SpeciesMapping_11
14186,species,gyhpar1,ml_species_code,SpeciesMapping_11
14187,species,Psilorhamphus guttatus,scientific,SpeciesMapping_11
14187,species,Spotted Bamboowren,common_en,SpeciesMapping_11
14187,species,spobam1,ml_species_code,SpeciesMapping_11
14188,species,Flammulated Owl,common_en,SpeciesMapping_11
14188,species,Psiloscops flammeolus,scientific,SpeciesMapping_11
14188,species,flaowl,ml_species_code,SpeciesMapping_11
14189,species,Brehm's Tiger-Parrot,common_en,SpeciesMapping_11
14189,species,Psittacella brehmii,scientific,SpeciesMapping_11
14189,species,brtpar2,ml_species_code,SpeciesMapping_11
14190,species,Madarasz's Tiger-Parrot,common_en,SpeciesMapping_11
14190,species,Psittacella madaraszi,scientific,SpeciesMapping_11
14190,species,matpar1,ml_species_code,SpeciesMapping_11
14191,species,Modest Tiger-Parrot,common_en,SpeciesMapping_11
14191,species,Psittacella modesta,scientific,SpeciesMapping_11
14191,species,motpar1,ml_species_code,SpeciesMapping_11
14192,species,Painted Tiger-Parrot,common_en,SpeciesMapping_11
14192,species,Psittacella picta,scientific,SpeciesMapping_11
14192,species,patpar1,ml_species_code,SpeciesMapping_11
14193,species,Psittacula alexandri,scientific,SpeciesMapping_11
14193,species,Red-breasted Parakeet,common_en,SpeciesMapping_11
14193,species,rebpar4,ml_species_code,SpeciesMapping_11
14194,species,Layard's Parakeet,common_en,SpeciesMapping_11
14194,species,Psittacula calthrapae,scientific,SpeciesMapping_11
14194,species,laypar1,ml_species_code,SpeciesMapping_11
14195,species,Nicobar Parakeet,common_en,SpeciesMapping_11
14195,species,Psittacula caniceps,scientific,SpeciesMapping_11
14195,species,nicpar1,ml_species_code,SpeciesMapping_11
14196,species,Malabar Parakeet,common_en,SpeciesMapping_11
14196,species,Psittacula columboides,scientific,SpeciesMapping_11
14196,species,malpar1,ml_species_code,SpeciesMapping_11
14197,species,Plum-headed Parakeet,common_en,SpeciesMapping_11
14197,species,Psittacula cyanocephala,scientific,SpeciesMapping_11
14197,species,plhpar1,ml_species_code,SpeciesMapping_11
14198,species,Derbyan Parakeet,common_en,SpeciesMapping_11
14198,species,Psittacula derbiana,scientific,SpeciesMapping_11
14198,species,derpar1,ml_species_code,SpeciesMapping_11
14199,species,Echo Parakeet,common_en,SpeciesMapping_11
14199,species,Psittacula eques,scientific,SpeciesMapping_11
14199,species,maupar1,ml_species_code,SpeciesMapping_11
14200,species,Alexandrine Parakeet,common_en,SpeciesMapping_11
14200,species,Psittacula eupatria,scientific,SpeciesMapping_11
14200,species,alepar2,ml_species_code,SpeciesMapping_11
14201,species,Gray-headed Parakeet,common_en,SpeciesMapping_11
14201,species,Psittacula finschii,scientific,SpeciesMapping_11
14201,species,gyhpar2,ml_species_code,SpeciesMapping_11
14202,species,Psittacula himalayana,scientific,SpeciesMapping_11
14202,species,Slaty-headed Parakeet,common_en,SpeciesMapping_11
14202,species,slhpar1,ml_species_code,SpeciesMapping_11
14203,species,Psittacula krameri,scientific,SpeciesMapping_11
14203,species,Rose-ringed Parakeet,common_en,SpeciesMapping_11
14203,species,rorpar,ml_species_code,SpeciesMapping_11
14204,species,Long-tailed Parakeet,common_en,SpeciesMapping_11
